query	69544	紫笋茶
query	69836	在學率
query	69908	輪狀病毒
query	70222	查理六世
query	70323	石台县
query	70970	少林足球
query	71198	阿里山山脈
query	71397	挑戰者號太空梭
query	71498	绿翅鸭
query	71747	俱樂部
query	71902	湖北省博物馆
query	72120	门德尔松
query	72510	德意志宗教改革
query	72787	乍得
query	73254	中天電視
query	74264	五角数
query	74276	土耳其历史
query	74487	钦定版圣经
query	74731	伊老師與小蟾蜍大歷險
query	74944	八德區
query	74953	西港區
query	74968	馬公市
query	74971	湖西鄉
query	75398	战争论
query	75648	2001太空漫游
query	76035	二林鎮
query	76973	指挥官基恩
query	77246	D区元素
query	77708	蜘蛛人
query	77785	武松
query	77913	殷素素
query	77989	科學幻想
query	78192	乔治·沃尔德
query	78649	沙加尔
query	78726	NHK大河劇
query	78931	性學
query	79884	下條阿童木
query	80109	北京鲁迅博物馆
query	80169	查拉图斯特拉如是说
query	80203	礼泉县
query	80368	天人合一
query	80505	阿尔布雷希特七世
query	80916	钫
query	81872	社頭鄉
query	82482	里昂·瓦尔拉斯
query	83013	克拉拉·蔡特金
query	83108	钼
query	83486	苏铁
query	84751	北京湿地
query	85073	锇
query	85463	威廉·詹宁斯·布莱恩
query	87125	黃金角
query	87287	蔓草纹
query	87334	劍橋公爵威廉王子
query	87543	克拉梅爾猜想
query	88136	新山
query	88454	锂电池
query	89001	挚 (中国君王)
query	89642	陶庵梦忆
query	90030	全天域電影
query	90598	大江戶線
query	90702	雅凡娜
query	90902	煤气
query	91261	M45
query	91737	海牙国际私法会议
query	91744	菊目
query	92501	小魔女DoReMi
query	92997	天津大学BBS
query	93166	唐末民變
query	93183	嘔吐 (消歧義)
query	93726	福斯傳媒集團 (亞太)
query	93901	哥伦比亚丘陵
query	93907	乔拉山
query	94577	擦音
query	94826	吴应箕
query	94925	誠泰太陽
query	95233	中华人民共和国知识产权法
query	95255	万寿祺
query	95593	紹武帝
query	95602	最终兵器少女
query	96408	福島大學
query	96587	枇杷
query	96640	社会民主党 (日本)
query	97274	倒挂金钟
query	97392	1995年國家領導人列表
query	97656	李亚鹏
query	97975	日本学士院
query	98104	臺北市立動物園
query	98143	木兰溪
query	98217	实况足球系列
query	98748	京都工藝纖維大學
query	98905	元康 (西汉)
query	99173	对象链接与嵌入
query	99286	長青隧道
query	100445	藏獒
query	101094	巴纳比·拉奇
query	101727	霸州市
query	102128	217国道
query	102654	4G
query	102672	英皇道
query	103771	S/2004 S 6
query	103974	江西铜业股份
query	104358	韋家輝
query	104425	世子
query	104553	王八蛋
query	105541	虎眼万年青
query	106288	甘霖 (主教)
query	106740	三角形郵票
query	106808	电负性
query	107305	吳昌碩
query	108508	定音鼓
query	108749	天體力學
query	109271	羊城通
query	109805	高阳 (作家)
query	111040	英式早餐
query	111597	三大战役
query	111692	紅 (消歧義)
query	111777	中国大陆服务电话号码列表
query	111971	1978年亚洲运动会
query	112135	老彼得·勃鲁盖尔
query	112588	清真寺
query	112771	伪随机性
query	113157	杀手阿一
query	113450	70年代
query	113476	復仇三部曲
query	113932	塔爾-泰勒曼奈特
query	114349	斯拉夫人
query	114778	檀香目
query	115152	二千石
query	115468	湖北省立文科大学
query	116445	南开大学商学院
query	117192	魁北克市
query	117600	底片
query	118649	生物分子列表
query	120097	黎曼几何
query	120206	比施勒－纳皮耶拉尔斯基反应
query	121089	高其佩
query	121323	公权力
query	122398	剪嘴鸥属
query	123323	臺語白話文
query	124015	价格剪刀差
query	128996	古斯塔夫·施特雷澤曼
query	129000	皮埃尔·孟戴斯-弗朗斯
query	129004	保罗·雷诺
query	129424	基隆 (消歧義)
query	130422	埃及總統列表
query	131131	彌賽亞 (消歧義)
query	131133	1960年夏季奥林匹克运动会
query	131368	大协奏曲
query	132121	朝鮮憲宗
query	132207	箭十字黨
query	132613	星際大爭霸
query	132630	谢绳武
query	133830	累加器
query	134070	亚洲和太平洋地区世界遗产列表
query	134086	聯邦政府
query	134675	硬體暫存器
query	134883	蒂埃里·亨利
query	135037	蒙哥馬利·史考特
query	135038	有尾目
query	135209	肽类激素
query	135552	歷山二世
query	136907	雅可比恒等式
query	137011	哈勃–勒梅特定律
query	138309	赫伯特·马尔库塞
query	138357	空韻
query	139416	内地
query	139757	Cygwin/X
query	139832	歐洲足協盃
query	139880	金边瑞香
query	140144	长白松
query	140349	國家職業棒球員協會
query	140528	野田順子
query	141570	调漆
query	142545	黑猩猩屬
query	142841	万盛石林
query	142936	王幸男
query	143643	平壤醫學大學
query	144609	泉章居
query	144687	敦煌酒樓集團
query	144981	天道盟天德會
query	145012	天道盟敏德會
query	145276	亚历山大港
query	145559	平太阳
query	145870	邸报
query	146003	帧率
query	146171	串接
query	146213	珞珈三女杰
query	146253	狙击波蠕虫
query	146650	歐足聯室內五人足球錦標賽
query	146889	赤大白铁路
query	148448	贝娅特丽克丝 (荷兰)
query	148553	樹夏實
query	148684	业余电子竞技联盟
query	148989	普卡尔帕
query	149121	桑德兰
query	149231	西绪弗斯神话
query	149267	蓮花大橋
query	150439	后现代主义建筑
query	150715	洛朗-德西雷·卡比拉
query	151722	姊妹島
query	152046	前304年
query	152220	龍門溶洞
query	152236	切韵音
query	152321	花蓮港
query	152337	义马市
query	152921	Source引擎
query	154043	曼達拉欣豐虎航
query	154228	九评苏共
query	155173	兒童情色
query	155592	埃納·赫茨普龍
query	155870	中国科学院上海有机化学研究所
query	156085	青羊宫
query	157136	森田剛
query	157285	SD娃娃
query	157625	读书无用论
query	158291	孔泉
query	159250	巴西利卡
query	159889	欧洲中央银行
query	160383	算术平均数
query	160564	水肺潛水
query	160843	内丹术
query	162232	DMDScript
query	162359	主機託管
query	162779	拉玛二世
query	162816	社会党 (法国)
query	162911	Kubuntu
query	163131	聾啞
query	163288	科布倫茲
query	163377	洛克人系列
query	163697	斯塔克伯格竞争
query	163847	安提柯二世
query	164130	哈桑县
query	164783	SA-3导弹
query	164861	广州法租界
query	164954	交趾
query	166352	西班牙坂
query	166599	赖久尔县
query	166712	費氏丙酸桿菌
query	166740	南華足球隊
query	168409	修道 (基督教)
query	168771	區域市政局
query	169034	环带纲
query	169797	美南长老会
query	169858	智能手机
query	169952	特洛伊木馬
query	170323	契丹大字
query	170517	上川綜合振興局
query	170623	国家行动党
query	170671	长三角
query	171382	接口
query	172069	反法西斯人民自由同盟
query	172243	天真汉 (轻歌剧)
query	172339	预序关系
query	173310	浏阳河
query	173540	胭脂水粉
query	173600	威爾漢·赫爾曼
query	173714	秦东亚
query	173812	居伊·德·莫泊桑
query	174564	冒险之星
query	174946	支付宝
query	175995	老派发音
query	176177	鶯歌車站
query	176562	青天白日
query	176755	金永春
query	177739	湖南科技大学
query	178205	慧遠
query	178239	奥地利历史
query	178252	P-35戰鬥機
query	178534	陸觀豪
query	178714	前列腺结石
query	178963	虎跑泉
query	179650	貝璐
query	179859	香奈儿
query	179995	真主瑪哈
query	180065	前10世纪
query	180385	普通教育高级程度证书
query	180388	领海基线
query	181551	贾迈勒·阿卜杜-纳赛尔
query	182123	張德粹
query	182367	温属众教会
query	182777	克勉十一世
query	182987	都灵
query	183432	中有
query	183448	政府飛行服務隊
query	183787	依諾增爵十一世
query	185600	克力同篇
query	186294	以法莲
query	186364	前685年
query	187178	前316年
query	187193	前288年
query	188035	前1000年代
query	188266	恐惧状态
query	188963	灣仔電腦城
query	189746	齐万年
query	190026	福利公司
query	190608	東清鐵路
query	191500	察合公主
query	191506	中国山脉列表
query	191657	弗朗索瓦-马利·德·布罗伊，第一代布罗伊公爵
query	192661	PPP
query	192697	2001年夏季世界大學運動會
query	192704	1995年夏季世界大學運動會
query	192754	1976年冬季奥林匹克运动会
query	193333	阿方索八世 (卡斯提爾)
query	193764	中國婦女生活史
query	194124	虎豹別墅 (新加坡)
query	194721	澜沧江
query	195265	英格蘭足球同盟
query	195698	宇多天皇
query	195850	格林公式
query	195943	世界貿易組織第二次部長級會議
query	196169	沃丁
query	196332	西门子 SL55
query	197564	前1700年代
query	197991	江焯勳
query	198545	DVD-RW
query	198562	北洋軍
query	198871	阿斯科利足球俱樂部
query	199086	新口岸填海區
query	199101	檀君紀元
query	200371	广州环城高速公路
query	201315	芯片组
query	201421	余力為
query	201912	亞瑟·查理斯·克拉克
query	202947	中国湿地公园
query	202991	百合二重唱
query	203162	建熙
query	203401	赫耳墨斯·罗德里格斯·达·丰塞卡
query	203474	李小鹏 (政治人物)
query	203563	東九龍綫 (1970年方案)
query	204033	全美超級模特兒新秀大賽
query	204118	西班牙王位繼承戰爭
query	204384	埃利亚斯·赫拉维
query	204889	槟城锺灵国民型华文中学
query	204917	安室奈美惠
query	205569	君王后
query	206189	鄭眾
query	206424	洪承疇
query	206730	葡萄糖-6-磷酸脫氫酶缺乏症
query	206737	1729
query	207503	美国体育
query	207669	王康
query	207918	學券制
query	208402	中国图书馆分类法 (T*)
query	209206	战国策派
query	209284	何鍵
query	210348	对趾足
query	210503	英雄·刀·少年
query	211055	黄犬契约
query	211413	自由逻辑
query	211673	購物公園站
query	211681	复兴门站 (北京市)
query	211881	世界經濟論壇
query	212964	轨道 (力学)
query	213027	梅鐸
query	213045	義和 (北涼)
query	214091	2005年國際足協世界足球先生
query	214459	香港置地
query	214474	珠江隧道
query	214804	鞘翅目
query	215085	宝树院
query	215381	楚義帝
query	215545	湖南湘濤足球俱樂部
query	216206	赵尔陆
query	216566	阿尔弗雷德·舒茨
query	216679	宾阳县
query	216868	李九龙
query	217416	小白菜
query	218624	黑天鹅
query	218961	马其顿语
query	219008	罗姆语
query	220291	美工圖案
query	220529	投机
query	220664	刻琉斯
query	221016	狄拉克奖
query	221440	成珈瑩
query	224167	大定 (北周)
query	224192	达文波特
query	224296	六道
query	224405	腹股沟疝
query	225091	需求层次理论
query	225484	莱曼·波特
query	226034	2006年冬季奥林匹克运动会有舵雪橇比赛
query	226340	联合国粮食及农业组织
query	226822	李纲
query	226967	盘古王表
query	227439	鲁提菲
query	227845	克莱稍集团
query	229060	天津市第二中学
query	229960	楊枝甘露
query	230880	群落
query	231033	悲慘世界 (音樂劇)
query	231290	混吉
query	231878	雨花台区
query	232465	木马乐队
query	232520	状元红
query	233175	2006年冬季奥林匹克运动会冰壶比赛
query	233198	架勢堂
query	233864	廢藩置縣
query	235379	比森特·德尔·博斯克
query	235688	费曼物理学讲义
query	235943	毛奇
query	236246	阿克陶县
query	237157	多维标度
query	238134	蕭邦國際鋼琴比賽
query	239237	游酢
query	242401	阴维脉
query	242736	鄂霍次克海
query	243692	黃竹坑醫院
query	244627	普珥節
query	244689	贖罪日
query	245166	固體燃料火箭
query	246973	伯明翰
query	247988	骨号
query	252520	世界視覺日
query	253885	演绎定理
query	254097	第一屆全國體育大會
query	254272	反对党
query	254365	阿亚库乔战役
query	255386	德国商业银行
query	255609	鼠李目
query	255861	萬葉集
query	255891	蘇菲·蕭爾
query	257267	顯示性偏好
query	257992	雷定三世
query	258833	路氹金光大道
query	259344	损伤容限
query	259625	日光線
query	259682	腎積水
query	260007	王欽若
query	260103	人名用漢字
query	262075	愛爾蘭憲法
query	262262	國立花蓮教育大學
query	262599	大鯢
query	263210	苏庇路里乌玛二世
query	264473	塞爾吉烏斯
query	265732	烏斯特烏斯特人
query	265848	陳哲男
query	265969	生物量
query	266463	偶像劇
query	266682	1948年中華民國立法委員選舉
query	266688	無綫電視兒童節目
query	267357	公共廣播服務檢討委員會
query	267849	創意教師社群
query	267964	波特兰开拓者
query	270733	欧拉方程 (刚体运动)
query	270853	坦桑麂羚
query	270926	舞龍
query	271270	Charis SIL
query	272782	关贵敏
query	272977	罗斯季斯拉夫·雅罗斯拉维奇 (梁赞)
query	273551	承兌匯票
query	274497	沮授
query	274915	货币扩张
query	275178	法主真君
query	275528	浪潮
query	276274	赤松健
query	276645	耶稣圣心主教座堂 (沈阳)
query	277571	三氯化铕
query	277866	湖畔花園
query	277977	宁波圣教堂
query	278543	程潛
query	279986	拉丁帝国
query	280537	阿拉善左旗
query	280868	心形符號
query	281314	卡昂
query	281893	浅川一家
query	282315	軍器監法
query	282373	藏巴汗
query	283629	2006年世界杯足球賽參賽名單 (F組)
query	284270	張麗華
query	284522	標準德語
query	285195	綠領行動
query	285975	费柴尔德
query	286652	.is
query	287127	.kr
query	287491	喜多郎
query	287709	邁爾康·福布斯
query	287762	可關斷晶閘管
query	289451	厄斯帕尔塔省
query	290188	奥尔杜省
query	290583	孟良崮戰役
query	291264	柯丁丑
query	291453	2006年全國體育大會舞龍舞獅比賽
query	291479	基督救世主主教座堂 (莫斯科)
query	292189	飞秒激光
query	292511	太平市
query	292596	贝尔韦尤航空210号班机空难
query	292779	朱世勤
query	293148	首都客運
query	293321	滑石山
query	293891	甲州
query	293989	澳門培正中學
query	294053	黎明游戏公司
query	294961	坎帕拉
query	295717	尼斯
query	297701	艾德·哈里斯
query	297729	珍妮佛·康納莉
query	299496	永春 (消歧义)
query	299675	黃銅
query	302271	咸通
query	302500	革命社會主義
query	302728	山內容堂
query	304790	霍山
query	305446	麥田捕手
query	306274	彼爾姆邊疆區
query	306620	小田秀組
query	306838	石亨
query	306938	補時
query	307153	数和
query	307427	台灣文學
query	308726	小田切让
query	308887	阿塔卡马大区
query	309574	加利福尼亞省
query	309831	相對論性多普勒效應
query	310216	閩都別記
query	310428	銀月
query	310516	膠囊酒店
query	310600	CNET
query	310915	任意球
query	310919	非子
query	311029	政府化驗所
query	311496	旺角電腦中心
query	311725	米蘭敕令
query	311900	生物特徵護照
query	312373	南雄盆地
query	314065	宇宙無敵獎門人
query	316334	美人画
query	316749	多年生植物
query	316956	元亨 (日本)
query	317201	德基水庫
query	317727	呂建中
query	317744	辅公祏
query	318571	NGC 116
query	318612	Ping
query	318784	NGC 151
query	319214	朝鮮民族主義
query	319680	雷生春
query	319972	大阪國際機場
query	321016	阿曼多·阿琛迪亚
query	321427	NGC 408
query	321775	水中天
query	321834	NGC 451
query	322108	薩瓦河省
query	322221	電腦警察
query	322486	艾氏卡测定方法
query	322886	仁科盛信
query	323337	NGC 587
query	323858	大山脚
query	324418	美國醫師執照考試第一階段
query	324429	Java Card
query	325108	NGC 1006
query	325111	NGC 1010
query	325119	NGC 1016
query	325146	NGC 1029
query	325160	科泰克省
query	325282	渡州
query	325429	NGC 1148
query	325470	NGC 1186
query	325769	澎湖寨巡檢
query	325919	威廉·巴克豪斯
query	326001	北倫達省
query	326508	NGC 1202
query	326537	NGC 1230
query	327238	藍寶堅尼
query	327409	155
query	327463	196
query	327599	第十州
query	327678	壶菌门
query	328212	備州
query	329471	味蕾
query	330912	編修
query	330947	NGC 1429
query	330983	NGC 1444
query	330988	NGC 1449
query	331932	日本捕鲸业
query	332182	宋殤公
query	332191	M4 (球狀星團)
query	332215	萬國
query	332684	假幣
query	333066	猜單詞遊戲
query	333418	中華民國國家通訊傳播委員會
query	333788	綠山城
query	335092	NGC 1557
query	335317	汶水路站
query	336031	表参道Hills
query	336516	弗雷德里克县 (马里兰州)
query	336841	NGC 1596
query	337466	NGC 1866
query	337512	NGC 1911
query	338113	大稻埕圓環防空蓄水池
query	338860	伊散德爾瓦納戰役
query	339325	神导演化论
query	340456	2006中国意大利年
query	340654	莱利斯塔德
query	341304	弗拉基米尔·万普尼克
query	341648	海达瓜依
query	341831	費伏·森明頓
query	341952	曹光彪
query	342376	平舆县
query	342591	臺灣府淡水捕盜同知
query	342779	新地岛
query	342960	藍喉金剛鸚鵡
query	344091	国家级畜禽遗传资源保护名录
query	344685	鲁山
query	344727	安定区 (定西市)
query	345512	時角
query	346010	欒布
query	347256	富宁
query	347273	培僑中學
query	348036	品脫
query	348232	TLS (消歧义)
query	349023	谢尔盖·米罗诺维奇·基洛夫
query	349207	黄豆豆
query	349610	金輔鉉大學
query	349772	儷瑪·摩娜
query	351297	史密
query	351722	羅卓英
query	351767	青宏苑
query	352177	EXE格式
query	352220	黃埔十道菜
query	352841	玄奘大學
query	353979	濁唇齒擦音
query	354260	世贸中心 (电影)
query	354538	达孜区
query	355655	NGC 2016
query	355714	NGC 2071
query	355768	NGC 2120
query	356573	郭元振
query	356791	飛黃騰達4
query	356898	拒马河
query	358213	2008年夏季奥林匹克运动会乒乓球比赛
query	359556	中国基督教三自爱国运动委员会
query	360306	國共內戰戰鬥列表
query	361289	一氧化氮合酶
query	361431	拾寅
query	362348	饮马河
query	362842	陶模
query	362876	張樹聲
query	363403	刘湘 (消歧义)
query	364454	Rh
query	366248	新界政務司
query	366289	胃切除術
query	367207	權相佑
query	367434	普渡河
query	367498	人民广场历史文化风貌区
query	367825	夸梅·布朗
query	367849	霍亨索伦统治者列表
query	368697	碧华园
query	369059	石苓舅
query	369481	九里香属
query	370676	林品晶
query	371737	馬克惇
query	371974	鄭珉台
query	372100	建州女真
query	372216	鳳飛飛
query	373455	錢巍業
query	373493	吳觀域
query	373547	宇流麻市
query	373762	STS-51-G
query	374472	史濟道
query	375044	印第安纳步行者
query	375400	黃智權
query	375535	雷宇
query	375777	檀石槐
query	377036	比绍
query	377271	BASIC Stamp
query	377605	梅蘭迪爾
query	378758	樂安戰鬥
query	378970	大衛·韋伯
query	379159	希腊内战
query	379771	崔姬
query	379933	雜誌書
query	380902	肯恩·考夫曼
query	381403	宓宏謨
query	381477	邵葆醇
query	382134	峄山镇
query	383785	香港鐵路運輸
query	384044	硝石戰鬥
query	384315	邏輯磁碟管理工具
query	385591	黄山伐
query	385926	科瓦斯納縣
query	387022	延享
query	387216	滕近輝
query	387468	寶德 (年號)
query	387626	挪威語維基百科
query	387739	倭犰狳
query	387800	科馬羅姆-埃斯泰爾戈姆州
query	387822	毛猬属
query	388572	大耳果蝠
query	388650	和平路 (荔湾区)
query	389240	天城級巡洋戰艦
query	389313	蝶蝠屬
query	389338	蠅蝠屬
query	389389	聯合道
query	389699	疣猴屬
query	389700	費城實驗
query	389973	何偉誠
query	390911	中京大學
query	391305	菏澤戰鬥
query	391361	自由丘站 (东京都)
query	391515	吉岡美奈
query	392181	自我所有權
query	392391	駝鼠屬
query	392443	兹林州
query	392938	布拉利-福尔蒂悖论
query	393070	1991年泰国军事政变
query	393229	彭登懷
query	394049	克林頓縣 (紐約州)
query	395112	塞瓦斯托波爾圍城戰 (1854年—1855年)
query	395588	麦迪逊
query	395742	吳士功
query	395755	鄂寧
query	396269	腸胃炎
query	396464	馬塞爾·德塞利
query	396517	關原
query	396692	Su-37戰鬥機
query	396923	大夫第
query	397153	國務機要費
query	397191	慰安所
query	397292	渔网
query	397618	印度傳統音樂
query	398268	劉健基
query	398860	出雲號列車
query	398921	蘇格蘭特許會計師公會
query	399251	亞罷拿河
query	399359	利亞拿體育會
query	399381	安妮·海瑟薇
query	400361	周小燕
query	400381	画家算法
query	400589	孔荷宠
query	400906	法蘭西斯科·羅德里奎茲
query	401838	銀洲 (離島區)
query	401979	弗里德里希·古爾達
query	402914	艾馬多拉足球會
query	403274	羅嘉玲
query	403569	吳子雲
query	403627	卡薩欣
query	403705	可行性研究
query	405739	大紅蛺蝶
query	406315	北京自然博物馆
query	407839	三线性插值
query	408427	毛髮內生
query	408644	Led Zeppelin IV
query	408713	伍茲湖縣
query	409657	软音符
query	409761	巖清寺
query	410198	康契欽縣
query	410382	普特南縣 (西維吉尼亞州)
query	410899	湘潭戰鬥
query	411291	小宛
query	411348	富蘭克林縣 (紐約州)
query	413213	佩卓·馬丁尼茲
query	413217	角球
query	414449	香港導遊總工會
query	417731	鹽湖縣
query	418349	幸运数
query	418582	十一月十一
query	418590	若澤·卡洛斯·帕塞賽道
query	419307	AC
query	419778	金屬氧化物半導體場效電晶體
query	419806	鄭柏林
query	420148	紐約地鐵R線
query	420482	阿拉比 (小說)
query	421447	星际之门
query	422586	貂獴屬
query	422596	和富中心
query	424040	红豆蛋糕
query	424777	胡國興
query	425447	太陽常數
query	425586	约克郡谷地
query	425689	NHK日本国际传媒
query	425905	幸福的黄手绢
query	426223	国际滑冰联盟花样滑冰大奖赛
query	426296	阿列尔·奥尔特加
query	428522	心血管疾病
query	428888	高村镇
query	429573	存活時間
query	429577	馬凱特縣 (密歇根州)
query	429694	埃斯孔迪达铜矿
query	430819	专有服务器
query	431413	弗雷德·文森
query	431499	芽笼
query	431625	如聖散
query	432793	楊壬孝
query	433067	東方之珠
query	434064	Ɣ
query	434075	茨欣瓦利
query	434370	海都
query	435046	通靈王
query	436365	酎金失侯
query	436767	典範轉移
query	437088	情癲大聖
query	437331	盧秀燕
query	437454	弗雷德里克一世 (瑞典)
query	439404	ATI Radeon HD 2000
query	439543	新竹客運
query	439917	聖神修院
query	441336	黃昭輝
query	441581	希博伊根縣 (密歇根州)
query	443693	中華路 (新竹市)
query	445987	STS-57
query	446791	天下文化
query	446863	啊，加拿大
query	447180	腳踝
query	447280	深圳灣公路大橋
query	447805	魔界女王候補生
query	448168	2014年亚洲运动会
query	448587	盧戈氏碘液
query	449046	美国海军陆战队
query	449278	雪山神女
query	449847	文图拉县
query	450667	芥末醬
query	450895	塙直之
query	451668	沐胶
query	451730	夏季奥林匹克运动会奖牌统计
query	451767	桑克
query	452477	藤球
query	452810	胡春华
query	453584	空中大灌籃
query	453613	茄科
query	453728	謝遷
query	454104	崇陽戰鬥 (抗日戰爭)
query	455397	荒木伸吾
query	456566	白巧克力
query	456779	石岛
query	457240	碛西节度使
query	457402	吴芝圃
query	457633	突尼斯鉤針編織法
query	457660	分子雲
query	457875	石之森章太郎
query	458153	1975年地中海运动会
query	458761	反戰運動
query	458795	衛星城市
query	459037	川內組
query	459243	液胞
query	459502	蒙扎
query	459523	凯恩县 (犹他州)
query	459575	湯姆傑利小故事
query	460185	少年超人隊 (動畫)
query	460333	釋日常
query	460759	洛根縣
query	461410	梅肯縣
query	463456	第104號交響曲 (海頓)
query	464698	南园新村学校
query	465412	百百綱家
query	466051	弗里蒙特縣 (科羅拉多州)
query	466442	四逆湯
query	466815	孔子家语
query	466991	The Smashing Pumpkins
query	467155	印第安纳波利斯奥林匹亚
query	467588	知名病毒及蠕蟲的歷史年表
query	467775	瀨戶早妃
query	468196	被愛不如去愛
query	468352	天體生物學
query	468369	演化論
query	468575	冰火山
query	470152	层云
query	470407	布恩縣 (阿肯色州)
query	472096	韋拉札諾海峽大橋
query	472583	岳云
query	472682	台北國際自行車展覽會
query	473367	內政部消防署
query	473451	核爆危机
query	473742	中部非洲国家银行
query	474159	劳动界
query	475185	陈赛娟
query	475251	人論
query	475662	沙咀
query	476353	鄺俊宇
query	476439	失禮
query	476443	西科斯基 S-43
query	477323	范礼安
query	477650	下哈兴体育俱乐部
query	477691	胡定欣
query	477706	皇家安德列治體育會
query	477965	庞姓
query	478670	她從海上來
query	478932	多元文化電視台
query	479041	弗朗切斯科·科西加
query	479065	命運傳奇2
query	479187	舊學派嘻哈
query	479503	秦慧珠
query	479799	北極 (天文)
query	480264	淘氣雙子星
query	480896	傑夫·霍納塞克
